id,date,store_nbr,sales,onpromotion
3015533,2017-08-24,2,40.846466,0
3015534,2017-08-24,2,40.846466,0
3015535,2017-08-24,2,40.846466,0
3015536,2017-08-24,2,40.846466,0
3015537,2017-08-24,2,226.33836,3
3015538,2017-08-24,2,40.846466,0
3015539,2017-08-24,2,40.846466,0
3015540,2017-08-24,20,26.614717,0
3015541,2017-08-24,20,26.614717,0
3015542,2017-08-24,20,62.472855,1
3015543,2017-08-24,20,772.18994,20
3015544,2017-08-24,20,26.614717,0
3015545,2017-08-24,20,141.74474,3
3015546,2017-08-24,20,26.614717,0
3015547,2017-08-24,20,1384.9838,25
3015548,2017-08-24,20,469.58524,8
3015549,2017-08-24,20,529.7202,9
3015550,2017-08-24,20,62.472855,1
3015551,2017-08-24,20,26.614717,0
3015552,2017-08-24,20,3707.2915,59
3015553,2017-08-24,20,26.614717,0
3015554,2017-08-24,20,62.472855,1
3015555,2017-08-24,20,57.480736,2
3015556,2017-08-24,20,26.614717,0
3015557,2017-08-24,20,26.614717,0
3015558,2017-08-24,20,469.58524,8
3015559,2017-08-24,20,26.614717,0
3015560,2017-08-24,20,26.614717,0
3015561,2017-08-24,20,62.472855,1
3015562,2017-08-24,20,62.472855,1
3015563,2017-08-24,20,26.614717,0
3015564,2017-08-24,20,1384.9838,25
3015565,2017-08-24,20,549.418,13
3015566,2017-08-24,20,26.614717,0
3015567,2017-08-24,20,26.614717,0
3015568,2017-08-24,20,26.614717,0
3015569,2017-08-24,20,26.614717,0
3015570,2017-08-24,20,62.472855,1
3015571,2017-08-24,20,282.00394,5
3015572,2017-08-24,20,26.614717,0
3015573,2017-08-24,21,42.4759,0
3015574,2017-08-24,21,42.4759,0
3015575,2017-08-24,21,42.4759,0
3015576,2017-08-24,21,1147.5863,24
3015577,2017-08-24,21,42.4759,0
3015578,2017-08-24,21,161.34691,3
3015579,2017-08-24,21,42.4759,0
3015580,2017-08-24,21,996.32526,23
3015581,2017-08-24,21,221.43488,4
3015582,2017-08-24,21,511.9261,10
3015583,2017-08-24,21,76.368675,1
3015584,2017-08-24,21,42.4759,0
3015585,2017-08-24,21,3012.4438,52
3015586,2017-08-24,21,42.4759,0
3015587,2017-08-24,21,42.4759,0
3015588,2017-08-24,21,76.368675,1
3015589,2017-08-24,21,77.08299,2
3015590,2017-08-24,21,42.4759,0
3015591,2017-08-24,21,474.6777,11
3015592,2017-08-24,21,42.4759,0
3015593,2017-08-24,21,42.4759,0
3015594,2017-08-24,21,42.4759,0
3015595,2017-08-24,21,161.34691,3
3015596,2017-08-24,21,42.4759,0
3015597,2017-08-24,21,508.45367,17
3015598,2017-08-24,21,474.6777,11
3015599,2017-08-24,21,42.4759,0
3015600,2017-08-24,21,42.4759,0
3015601,2017-08-24,21,42.4759,0
3015602,2017-08-24,21,42.4759,0
3015603,2017-08-24,21,77.08299,2
3015604,2017-08-24,21,42.4759,0
3015605,2017-08-24,21,42.4759,0
3015606,2017-08-24,22,15.695222,0
3015607,2017-08-24,22,15.695222,0
3015608,2017-08-24,22,15.695222,0
3015609,2017-08-24,22,617.8528,22
3015610,2017-08-24,22,15.695222,0
3015611,2017-08-24,22,-18.929438,2
3015612,2017-08-24,22,15.695222,0
3015613,2017-08-24,22,366.24905,16
3015614,2017-08-24,22,131.34221,5
3015615,2017-08-24,22,158.49644,7
3015616,2017-08-24,22,14.730316,1
3015617,2017-08-24,22,15.695222,0
3015618,2017-08-24,22,2475.0798,58
3015619,2017-08-24,22,15.695222,0
3015620,2017-08-24,22,15.695222,0
3015621,2017-08-24,22,15.695222,0
3015622,2017-08-24,22,14.730316,1
3015623,2017-08-24,22,15.695222,0
3015624,2017-08-24,22,247.55783,8
3015625,2017-08-24,22,15.695222,0
3015626,2017-08-24,22,15.695222,0
3015627,2017-08-24,22,15.695222,0
3015628,2017-08-24,22,14.730316,1
3015629,2017-08-24,22,15.695222,0
3015630,2017-08-24,22,319.57266,13
3015631,2017-08-24,22,193.51764,6
3015632,2017-08-24,22,15.695222,0
3015633,2017-08-24,22,15.695222,0
3015634,2017-08-24,22,15.695222,0
3015635,2017-08-24,22,15.695222,0
3015636,2017-08-24,22,-18.929438,2
3015637,2017-08-24,22,-18.929438,2
3015638,2017-08-24,22,15.695222,0
3015639,2017-08-24,23,45.383884,0
3015640,2017-08-24,23,45.383884,0
3015641,2017-08-24,23,45.383884,0
3015642,2017-08-24,23,1772.7811,27
3015643,2017-08-24,23,45.383884,0
3015644,2017-08-24,23,436.41757,9
3015645,2017-08-24,23,45.383884,0
3015646,2017-08-24,23,379.5916,8
3015647,2017-08-24,23,379.5916,8
3015648,2017-08-24,23,285.011,7
3015649,2017-08-24,23,45.383884,0
3015650,2017-08-24,23,45.383884,0
3015651,2017-08-24,23,2059.568,40
3015652,2017-08-24,23,45.383884,0
3015653,2017-08-24,23,45.383884,0
3015654,2017-08-24,23,45.383884,0
3015655,2017-08-24,23,38.70061,1
3015656,2017-08-24,23,45.383884,0
3015657,2017-08-24,23,130.93071,4
3015658,2017-08-24,23,45.383884,0
3015659,2017-08-24,23,45.383884,0
3015660,2017-08-24,23,4.3817215,2
3015661,2017-08-24,23,38.70061,1
3015662,2017-08-24,23,45.383884,0
3015663,2017-08-24,23,45.383884,0
3015664,2017-08-24,23,379.5916,8
3015665,2017-08-24,23,45.383884,0
3015666,2017-08-24,23,45.383884,0
3015667,2017-08-24,23,45.383884,0
3015668,2017-08-24,23,45.383884,0
3015669,2017-08-24,23,88.6456,3
3015670,2017-08-24,23,45.383884,0
3015671,2017-08-24,23,38.70061,1
3015672,2017-08-24,24,93.83209,0
3015673,2017-08-24,24,93.83209,0
3015674,2017-08-24,24,93.83209,0
3015675,2017-08-24,24,3065.9924,31
3015676,2017-08-24,24,93.83209,0
3015677,2017-08-24,24,1075.8346,12
3015678,2017-08-24,24,93.83209,0
3015679,2017-08-24,24,1075.8346,12
3015680,2017-08-24,24,1228.9841,14
3015681,2017-08-24,24,1178.4347,9
3015682,2017-08-24,24,93.83209,0
3015683,2017-08-24,24,93.83209,0
3015684,2017-08-24,24,3212.5837,45
3015685,2017-08-24,24,93.83209,0
3015686,2017-08-24,24,93.83209,0
3015687,2017-08-24,24,157.33212,1
3015688,2017-08-24,24,319.40796,3
3015689,2017-08-24,24,93.83209,0
3015690,2017-08-24,24,590.0175,5
3015691,2017-08-24,24,93.83209,0
3015692,2017-08-24,24,93.83209,0
3015693,2017-08-24,24,93.83209,0
3015694,2017-08-24,24,319.40796,3
3015695,2017-08-24,24,93.83209,0
3015696,2017-08-24,24,93.83209,0
3015697,2017-08-24,24,1121.6095,8
3015698,2017-08-24,24,93.83209,0
3015699,2017-08-24,24,93.83209,0
3015700,2017-08-24,24,93.83209,0
3015701,2017-08-24,24,93.83209,0
3015702,2017-08-24,24,157.33212,1
3015703,2017-08-24,24,93.83209,0
3015704,2017-08-24,24,157.33212,1
3015705,2017-08-24,25,40.287678,0
3015706,2017-08-24,25,40.287678,0
3015707,2017-08-24,25,24.260288,1
3015708,2017-08-24,25,668.60394,22
3015709,2017-08-24,25,40.287678,0
3015710,2017-08-24,25,482.91232,11
3015711,2017-08-24,25,40.287678,0
3015712,2017-08-24,25,309.75085,7
3015713,2017-08-24,25,480.5157,12
3015714,2017-08-24,25,413.3107,8
3015715,2017-08-24,25,40.287678,0
3015716,2017-08-24,25,40.287678,0
3015717,2017-08-24,25,2151.5425,32
3015718,2017-08-24,25,40.287678,0
3015719,2017-08-24,25,40.287678,0
3015720,2017-08-24,25,40.287678,0
3015721,2017-08-24,25,-12.646655,2
3015722,2017-08-24,25,40.287678,0
3015723,2017-08-24,25,24.260288,1
3015724,2017-08-24,25,40.287678,0
3015725,2017-08-24,25,40.287678,0
3015726,2017-08-24,25,40.287678,0
3015727,2017-08-24,25,-12.646655,2
3015728,2017-08-24,25,40.287678,0
3015729,2017-08-24,25,40.287678,0
3015730,2017-08-24,25,71.61722,3
3015731,2017-08-24,25,40.287678,0
3015732,2017-08-24,25,40.287678,0
3015733,2017-08-24,25,40.287678,0
3015734,2017-08-24,25,40.287678,0
3015735,2017-08-24,25,24.260288,1
3015736,2017-08-24,25,40.287678,0
3015737,2017-08-24,25,40.287678,0
3015738,2017-08-24,26,26.089098,0
3015739,2017-08-24,26,26.089098,0
3015740,2017-08-24,26,-7.238033,1
3015741,2017-08-24,26,499.96396,19
3015742,2017-08-24,26,26.089098,0
3015743,2017-08-24,26,58.31353,5
3015744,2017-08-24,26,26.089098,0
3015745,2017-08-24,26,140.36415,7
3015746,2017-08-24,26,9.586546,4
3015747,2017-08-24,26,-7.238033,1
3015748,2017-08-24,26,26.089098,0
3015749,2017-08-24,26,26.089098,0
3015750,2017-08-24,26,1828.8981,32
3015751,2017-08-24,26,26.089098,0
3015752,2017-08-24,26,26.089098,0
3015753,2017-08-24,26,26.089098,0
3015754,2017-08-24,26,26.089098,0
3015755,2017-08-24,26,26.089098,0
3015756,2017-08-24,26,-107.40387,2
3015757,2017-08-24,26,26.089098,0
3015758,2017-08-24,26,26.089098,0
3015759,2017-08-24,26,26.089098,0
3015760,2017-08-24,26,-69.8699,3
3015761,2017-08-24,26,26.089098,0
3015762,2017-08-24,26,26.089098,0
3015763,2017-08-24,26,9.586546,4
3015764,2017-08-24,26,26.089098,0
3015765,2017-08-24,26,26.089098,0
3015766,2017-08-24,26,26.089098,0
3015767,2017-08-24,26,26.089098,0
3015768,2017-08-24,26,-107.40387,2
3015769,2017-08-24,26,26.089098,0
3015770,2017-08-24,26,26.089098,0
3015771,2017-08-24,27,66.6747,0
3015772,2017-08-24,27,66.6747,0
3015773,2017-08-24,27,92.98495,1
3015774,2017-08-24,27,2338.5725,30
3015775,2017-08-24,27,66.6747,0
3015776,2017-08-24,27,749.8848,12
3015777,2017-08-24,27,66.6747,0
3015778,2017-08-24,27,776.896,10
3015779,2017-08-24,27,799.95715,14
3015780,2017-08-24,27,511.16904,7
3015781,2017-08-24,27,66.6747,0
3015782,2017-08-24,27,66.6747,0
3015783,2017-08-24,27,3059.475,52
3015784,2017-08-24,27,66.6747,0
3015785,2017-08-24,27,66.6747,0
3015786,2017-08-24,27,66.6747,0
3015787,2017-08-24,27,83.782196,2
3015788,2017-08-24,27,66.6747,0
3015789,2017-08-24,27,407.2057,6
3015790,2017-08-24,27,66.6747,0
3015791,2017-08-24,27,66.6747,0
3015792,2017-08-24,27,66.6747,0
3015793,2017-08-24,27,168.04608,3
3015794,2017-08-24,27,66.6747,0
3015795,2017-08-24,27,66.6747,0
3015796,2017-08-24,27,325.72324,5
3015797,2017-08-24,27,66.6747,0
3015798,2017-08-24,27,66.6747,0
3015799,2017-08-24,27,66.6747,0
3015800,2017-08-24,27,66.6747,0
3015801,2017-08-24,27,92.98495,1
3015802,2017-08-24,27,66.6747,0
3015803,2017-08-24,27,92.98495,1
3015804,2017-08-24,28,55.860226,0
3015805,2017-08-24,28,55.860226,0
3015806,2017-08-24,28,55.860226,0
3015807,2017-08-24,28,2424.9167,29
3015808,2017-08-24,28,55.860226,0
3015809,2017-08-24,28,149.53421,3
3015810,2017-08-24,28,55.860226,0
3015811,2017-08-24,28,1011.8123,22
3015812,2017-08-24,28,661.5021,9
3015813,2017-08-24,28,429.21277,7
3015814,2017-08-24,28,82.170494,1
3015815,2017-08-24,28,55.860226,0
3015816,2017-08-24,28,3303.7126,58
3015817,2017-08-24,28,55.860226,0
3015818,2017-08-24,28,55.860226,0
3015819,2017-08-24,28,82.170494,1
3015820,2017-08-24,28,82.170494,1
3015821,2017-08-24,28,55.860226,0
3015822,2017-08-24,28,560.4679,8
3015823,2017-08-24,28,55.860226,0
3015824,2017-08-24,28,55.860226,0
3015825,2017-08-24,28,55.860226,0
3015826,2017-08-24,28,65.27025,2
3015827,2017-08-24,28,55.860226,0
3015828,2017-08-24,28,1202.329,23
3015829,2017-08-24,28,560.4679,8
3015830,2017-08-24,28,55.860226,0
3015831,2017-08-24,28,55.860226,0
3015832,2017-08-24,28,55.860226,0
3015833,2017-08-24,28,55.860226,0
3015834,2017-08-24,28,82.170494,1
3015835,2017-08-24,28,55.860226,0
3015836,2017-08-24,28,55.860226,0
3015837,2017-08-24,29,11.427033,0
3015838,2017-08-24,29,11.427033,0
3015839,2017-08-24,29,11.427033,0
3015840,2017-08-24,29,1558.6852,26
3015841,2017-08-24,29,11.427033,0
3015842,2017-08-24,29,112.45143,3
3015843,2017-08-24,29,11.427033,0
3015844,2017-08-24,29,1060.1788,24
3015845,2017-08-24,29,370.7255,8
3015846,2017-08-24,29,266.63153,7
3015847,2017-08-24,29,38.256348,1
3015848,2017-08-24,29,11.427033,0
3015849,2017-08-24,29,3076.9878,62
3015850,2017-08-24,29,11.427033,0
3015851,2017-08-24,29,11.427033,0
3015852,2017-08-24,29,23.586248,2
3015853,2017-08-24,29,11.427033,0
3015854,2017-08-24,29,11.427033,0
3015855,2017-08-24,29,452.35046,10
3015856,2017-08-24,29,11.427033,0
3015857,2017-08-24,29,11.427033,0
3015858,2017-08-24,29,11.427033,0
3015859,2017-08-24,29,112.45143,3
3015860,2017-08-24,29,11.427033,0
3015861,2017-08-24,29,662.9661,21
3015862,2017-08-24,29,452.35046,10
3015863,2017-08-24,29,11.427033,0
3015864,2017-08-24,29,11.427033,0
3015865,2017-08-24,29,38.256348,1
3015866,2017-08-24,29,11.427033,0
3015867,2017-08-24,29,38.256348,1
3015868,2017-08-24,29,11.427033,0
3015869,2017-08-24,29,11.427033,0
3015870,2017-08-24,3,120.32732,0
3015871,2017-08-24,3,120.32732,0
3015872,2017-08-24,3,287.2805,1
3015873,2017-08-24,3,6050.494,33
3015874,2017-08-24,3,120.32732,0
3015875,2017-08-24,3,1888.4379,10
3015876,2017-08-24,3,120.32732,0
3015877,2017-08-24,3,1702.8795,13
3015878,2017-08-24,3,2036.3766,14
3015879,2017-08-24,3,1888.4379,10
3015880,2017-08-24,3,120.32732,0
3015881,2017-08-24,3,120.32732,0
3015882,2017-08-24,3,6205.065,64
3015883,2017-08-24,3,120.32732,0
3015884,2017-08-24,3,120.32732,0
3015885,2017-08-24,3,120.32732,0
3015886,2017-08-24,3,579.7546,3
3015887,2017-08-24,3,120.32732,0
3015888,2017-08-24,3,1676.9287,9
3015889,2017-08-24,3,120.32732,0
3015890,2017-08-24,3,120.32732,0
3015891,2017-08-24,3,358.02295,2
3015892,2017-08-24,3,884.2958,4
3015893,2017-08-24,3,120.32732,0
3015894,2017-08-24,3,120.32732,0
3015895,2017-08-24,3,2131.3394,15
3015896,2017-08-24,3,120.32732,0
3015897,2017-08-24,3,120.32732,0
3015898,2017-08-24,3,120.32732,0
3015899,2017-08-24,3,120.32732,0
3015900,2017-08-24,3,579.7546,3
3015901,2017-08-24,3,120.32732,0
3015902,2017-08-24,3,287.2805,1
3015903,2017-08-24,30,-7.212418,0
3015904,2017-08-24,30,-7.212418,0
3015905,2017-08-24,30,-7.212418,0
3015906,2017-08-24,30,577.27545,22
3015907,2017-08-24,30,-7.212418,0
3015908,2017-08-24,30,72.21352,3
3015909,2017-08-24,30,-7.212418,0
3015910,2017-08-24,30,232.54959,13
3015911,2017-08-24,30,151.25426,7
3015912,2017-08-24,30,72.21352,3
3015913,2017-08-24,30,22.186024,1
3015914,2017-08-24,30,-7.212418,0
3015915,2017-08-24,30,2011.395,43
3015916,2017-08-24,30,-7.212418,0
3015917,2017-08-24,30,-7.212418,0
3015918,2017-08-24,30,22.186024,1
3015919,2017-08-24,30,-7.212418,0
3015920,2017-08-24,30,-7.212418,0
3015921,2017-08-24,30,131.8132,6
3015922,2017-08-24,30,-7.212418,0
3015923,2017-08-24,30,-7.212418,0
3015924,2017-08-24,30,-7.212418,0
3015925,2017-08-24,30,-7.212418,0
3015926,2017-08-24,30,-7.212418,0
3015927,2017-08-24,30,418.92523,19
3015928,2017-08-24,30,103.03807,5
3015929,2017-08-24,30,-7.212418,0
3015930,2017-08-24,30,-7.212418,0
3015931,2017-08-24,30,-7.212418,0
3015932,2017-08-24,30,-7.212418,0
3015933,2017-08-24,30,22.186024,1
3015934,2017-08-24,30,-7.212418,0
3015935,2017-08-24,30,-7.212418,0
3015936,2017-08-24,31,52.830265,0
3015937,2017-08-24,31,52.830265,0
3015938,2017-08-24,31,52.830265,0
3015939,2017-08-24,31,1394.2217,24
3015940,2017-08-24,31,52.830265,0
3015941,2017-08-24,31,236.55153,3
3015942,2017-08-24,31,52.830265,0
3015943,2017-08-24,31,930.4781,22
3015944,2017-08-24,31,299.82385,5
3015945,2017-08-24,31,367.02023,7
3015946,2017-08-24,31,98.767456,1
3015947,2017-08-24,31,52.830265,0
3015948,2017-08-24,31,3371.089,62
3015949,2017-08-24,31,52.830265,0
3015950,2017-08-24,31,52.830265,0
3015951,2017-08-24,31,98.767456,1
3015952,2017-08-24,31,98.767456,1
3015953,2017-08-24,31,52.830265,0
3015954,2017-08-24,31,538.2944,13
3015955,2017-08-24,31,52.830265,0
3015956,2017-08-24,31,52.830265,0
3015957,2017-08-24,31,52.830265,0
3015958,2017-08-24,31,149.73598,2
3015959,2017-08-24,31,52.830265,0
3015960,2017-08-24,31,1255.405,23
3015961,2017-08-24,31,531.6133,11
3015962,2017-08-24,31,52.830265,0
3015963,2017-08-24,31,52.830265,0
3015964,2017-08-24,31,52.830265,0
3015965,2017-08-24,31,52.830265,0
3015966,2017-08-24,31,98.767456,1
3015967,2017-08-24,31,52.830265,0
3015968,2017-08-24,31,52.830265,0
3015969,2017-08-24,32,-1.6857055,0
3015970,2017-08-24,32,-1.6857055,0
3015971,2017-08-24,32,-1.6857055,0
3015972,2017-08-24,32,571.3918,22
3015973,2017-08-24,32,-1.6857055,0
3015974,2017-08-24,32,-59.74536,2
3015975,2017-08-24,32,-1.6857055,0
3015976,2017-08-24,32,226.6664,13
3015977,2017-08-24,32,-59.74536,2
3015978,2017-08-24,32,-18.621927,1
3015979,2017-08-24,32,-18.621927,1
3015980,2017-08-24,32,-1.6857055,0
3015981,2017-08-24,32,2129.6643,48
3015982,2017-08-24,32,-1.6857055,0
3015983,2017-08-24,32,-1.6857055,0
3015984,2017-08-24,32,-1.6857055,0
3015985,2017-08-24,32,-1.6857055,0
3015986,2017-08-24,32,-1.6857055,0
3015987,2017-08-24,32,37.031754,4
3015988,2017-08-24,32,-1.6857055,0
3015989,2017-08-24,32,-1.6857055,0
3015990,2017-08-24,32,-1.6857055,0
3015991,2017-08-24,32,-1.6857055,0
3015992,2017-08-24,32,-1.6857055,0
3015993,2017-08-24,32,374.36673,18
3015994,2017-08-24,32,57.34478,6
3015995,2017-08-24,32,-1.6857055,0
3015996,2017-08-24,32,-1.6857055,0
3015997,2017-08-24,32,-1.6857055,0
3015998,2017-08-24,32,-1.6857055,0
3015999,2017-08-24,32,-18.621927,1
3016000,2017-08-24,32,-1.6857055,0
3016001,2017-08-24,32,-1.6857055,0
3016002,2017-08-24,33,29.317095,0
3016003,2017-08-24,33,29.317095,0
3016004,2017-08-24,33,29.317095,0
3016005,2017-08-24,33,643.0798,20
3016006,2017-08-24,33,29.317095,0
3016007,2017-08-24,33,118.57756,3
3016008,2017-08-24,33,29.317095,0
3016009,2017-08-24,33,500.4428,16
3016010,2017-08-24,33,118.57756,3
3016011,2017-08-24,33,192.1559,4
3016012,2017-08-24,33,49.518238,1
3016013,2017-08-24,33,29.317095,0
3016014,2017-08-24,33,2633.904,51
3016015,2017-08-24,33,29.317095,0
3016016,2017-08-24,33,29.317095,0
3016017,2017-08-24,33,29.317095,0
3016018,2017-08-24,33,29.317095,0
3016019,2017-08-24,33,29.317095,0
3016020,2017-08-24,33,252.16232,7
3016021,2017-08-24,33,29.317095,0
3016022,2017-08-24,33,29.317095,0
3016023,2017-08-24,33,29.317095,0
3016024,2017-08-24,33,29.317095,0
3016025,2017-08-24,33,29.317095,0
3016026,2017-08-24,33,768.763,22
3016027,2017-08-24,33,416.39902,12
3016028,2017-08-24,33,29.317095,0
3016029,2017-08-24,33,29.317095,0
3016030,2017-08-24,33,29.317095,0
3016031,2017-08-24,33,29.317095,0
3016032,2017-08-24,33,49.518238,1
3016033,2017-08-24,33,29.317095,0
3016034,2017-08-24,33,29.317095,0
3016035,2017-08-24,34,20.253155,0
3016036,2017-08-24,34,20.253155,0
3016037,2017-08-24,34,20.253155,0
3016038,2017-08-24,34,797.2873,21
3016039,2017-08-24,34,20.253155,0
3016040,2017-08-24,34,156.66708,3
3016041,2017-08-24,34,20.253155,0
3016042,2017-08-24,34,903.54315,22
3016043,2017-08-24,34,238.22017,5
3016044,2017-08-24,34,238.22017,5
3016045,2017-08-24,34,55.68216,1
3016046,2017-08-24,34,20.253155,0
3016047,2017-08-24,34,2935.4863,60
3016048,2017-08-24,34,20.253155,0
3016049,2017-08-24,34,20.253155,0
3016050,2017-08-24,34,20.253155,0
3016051,2017-08-24,34,61.78935,2
3016052,2017-08-24,34,20.253155,0
3016053,2017-08-24,34,238.22017,5
3016054,2017-08-24,34,20.253155,0
3016055,2017-08-24,34,20.253155,0
3016056,2017-08-24,34,20.253155,0
3016057,2017-08-24,34,156.66708,3
3016058,2017-08-24,34,20.253155,0
3016059,2017-08-24,34,903.54315,22
3016060,2017-08-24,34,520.4533,13
3016061,2017-08-24,34,20.253155,0
3016062,2017-08-24,34,20.253155,0
3016063,2017-08-24,34,55.68216,1
3016064,2017-08-24,34,20.253155,0
3016065,2017-08-24,34,20.253155,0
3016066,2017-08-24,34,20.253155,0
3016067,2017-08-24,34,20.253155,0
3016068,2017-08-24,35,13.417904,0
3016069,2017-08-24,35,13.417904,0
3016070,2017-08-24,35,13.417904,0
3016071,2017-08-24,35,524.0567,21
3016072,2017-08-24,35,13.417904,0
3016073,2017-08-24,35,-15.833194,1
3016074,2017-08-24,35,13.417904,0
3016075,2017-08-24,35,479.01465,17
3016076,2017-08-24,35,75.4066,6
3016077,2017-08-24,35,31.480581,3
3016078,2017-08-24,35,-15.833194,1
3016079,2017-08-24,35,13.417904,0
3016080,2017-08-24,35,2165.867,51
3016081,2017-08-24,35,13.417904,0
3016082,2017-08-24,35,13.417904,0
3016083,2017-08-24,35,13.417904,0
3016084,2017-08-24,35,13.417904,0
3016085,2017-08-24,35,13.417904,0
3016086,2017-08-24,35,75.4066,6
3016087,2017-08-24,35,13.417904,0
3016088,2017-08-24,35,13.417904,0
3016089,2017-08-24,35,13.417904,0
3016090,2017-08-24,35,-15.833194,1
3016091,2017-08-24,35,13.417904,0
3016092,2017-08-24,35,504.62988,20
3016093,2017-08-24,35,75.4066,6
3016094,2017-08-24,35,13.417904,0
3016095,2017-08-24,35,13.417904,0
3016096,2017-08-24,35,13.417904,0
3016097,2017-08-24,35,13.417904,0
3016098,2017-08-24,35,-15.833194,1
3016099,2017-08-24,35,13.417904,0
3016100,2017-08-24,35,13.417904,0
3016101,2017-08-24,36,30.349512,0
3016102,2017-08-24,36,30.349512,0
3016103,2017-08-24,36,30.349512,0
3016104,2017-08-24,36,2202.6565,27
3016105,2017-08-24,36,30.349512,0
3016106,2017-08-24,36,63.429783,2
3016107,2017-08-24,36,30.349512,0
3016108,2017-08-24,36,628.87573,16
3016109,2017-08-24,36,244.13461,5
3016110,2017-08-24,36,318.76736,6
3016111,2017-08-24,36,65.76353,1
3016112,2017-08-24,36,30.349512,0
3016113,2017-08-24,36,3102.965,58
3016114,2017-08-24,36,30.349512,0
3016115,2017-08-24,36,30.349512,0
3016116,2017-08-24,36,30.349512,0
3016117,2017-08-24,36,65.76353,1
3016118,2017-08-24,36,30.349512,0
3016119,2017-08-24,36,342.21887,7
3016120,2017-08-24,36,30.349512,0
3016121,2017-08-24,36,30.349512,0
3016122,2017-08-24,36,30.349512,0
3016123,2017-08-24,36,30.349512,0
3016124,2017-08-24,36,30.349512,0
3016125,2017-08-24,36,869.21606,22
3016126,2017-08-24,36,599.27277,11
3016127,2017-08-24,36,30.349512,0
3016128,2017-08-24,36,30.349512,0
3016129,2017-08-24,36,30.349512,0
3016130,2017-08-24,36,30.349512,0
3016131,2017-08-24,36,65.76353,1
3016132,2017-08-24,36,30.349512,0
3016133,2017-08-24,36,30.349512,0
3016134,2017-08-24,37,58.51472,0
3016135,2017-08-24,37,58.51472,0
3016136,2017-08-24,37,91.43828,1
3016137,2017-08-24,37,2820.1675,35
3016138,2017-08-24,37,58.51472,0
3016139,2017-08-24,37,718.1973,12
3016140,2017-08-24,37,58.51472,0
3016141,2017-08-24,37,793.2589,10
3016142,2017-08-24,37,579.0087,8
3016143,2017-08-24,37,793.2589,10
3016144,2017-08-24,37,58.51472,0
3016145,2017-08-24,37,58.51472,0
3016146,2017-08-24,37,3200.505,51
3016147,2017-08-24,37,58.51472,0
3016148,2017-08-24,37,58.51472,0
3016149,2017-08-24,37,58.51472,0
3016150,2017-08-24,37,91.43828,1
3016151,2017-08-24,37,58.51472,0
3016152,2017-08-24,37,579.0087,8
3016153,2017-08-24,37,58.51472,0
3016154,2017-08-24,37,58.51472,0
3016155,2017-08-24,37,58.51472,0
3016156,2017-08-24,37,280.9882,4
3016157,2017-08-24,37,58.51472,0
3016158,2017-08-24,37,58.51472,0
3016159,2017-08-24,37,766.96985,11
3016160,2017-08-24,37,58.51472,0
3016161,2017-08-24,37,58.51472,0
3016162,2017-08-24,37,58.51472,0
3016163,2017-08-24,37,58.51472,0
3016164,2017-08-24,37,67.69633,2
3016165,2017-08-24,37,58.51472,0
3016166,2017-08-24,37,58.51472,0
3016167,2017-08-24,38,37.97485,0
3016168,2017-08-24,38,37.97485,0
3016169,2017-08-24,38,37.97485,0
3016170,2017-08-24,38,2727.1272,35
3016171,2017-08-24,38,37.97485,0
3016172,2017-08-24,38,512.08435,8
3016173,2017-08-24,38,37.97485,0
3016174,2017-08-24,38,696.8531,11
3016175,2017-08-24,38,696.8531,11
3016176,2017-08-24,38,696.5598,9
3016177,2017-08-24,38,37.97485,0
3016178,2017-08-24,38,37.97485,0
3016179,2017-08-24,38,3780.7446,60
3016180,2017-08-24,38,37.97485,0
3016181,2017-08-24,38,37.97485,0
3016182,2017-08-24,38,68.80212,1
3016183,2017-08-24,38,68.80212,1
3016184,2017-08-24,38,37.97485,0
3016185,2017-08-24,38,284.2717,5
3016186,2017-08-24,38,37.97485,0
3016187,2017-08-24,38,37.97485,0
3016188,2017-08-24,38,37.97485,0
3016189,2017-08-24,38,169.58084,3
3016190,2017-08-24,38,37.97485,0
3016191,2017-08-24,38,37.97485,0
3016192,2017-08-24,38,648.08057,12
3016193,2017-08-24,38,37.97485,0
3016194,2017-08-24,38,37.97485,0
3016195,2017-08-24,38,37.97485,0
3016196,2017-08-24,38,37.97485,0
3016197,2017-08-24,38,68.80212,1
3016198,2017-08-24,38,37.97485,0
3016199,2017-08-24,38,68.80212,1
3016200,2017-08-24,39,46.974995,0
3016201,2017-08-24,39,46.974995,0
3016202,2017-08-24,39,80.36118,1
3016203,2017-08-24,39,2117.9214,26
3016204,2017-08-24,39,46.974995,0
3016205,2017-08-24,39,179.73097,3
3016206,2017-08-24,39,46.974995,0
3016207,2017-08-24,39,984.42395,22
3016208,2017-08-24,39,711.2905,10
3016209,2017-08-24,39,501.22876,8
3016210,2017-08-24,39,80.36118,1
3016211,2017-08-24,39,46.974995,0
3016212,2017-08-24,39,4280.708,57
3016213,2017-08-24,39,46.974995,0
3016214,2017-08-24,39,46.974995,0
3016215,2017-08-24,39,46.974995,0
3016216,2017-08-24,39,72.183426,2
3016217,2017-08-24,39,46.974995,0
3016218,2017-08-24,39,682.64813,11
3016219,2017-08-24,39,46.974995,0
3016220,2017-08-24,39,46.974995,0
3016221,2017-08-24,39,72.183426,2
3016222,2017-08-24,39,72.183426,2
3016223,2017-08-24,39,46.974995,0
3016224,2017-08-24,39,857.76337,19
3016225,2017-08-24,39,711.2905,10
