id,date,store_nbr,sales_x,onpromotion,sales_y
3015522,2017-08-24,2,40.846466,0,40.846466
3015523,2017-08-24,2,76.79785,2,76.79785
3015524,2017-08-24,2,40.846466,0,40.846466
3015525,2017-08-24,2,510.4505,7,510.4505
3015526,2017-08-24,2,40.846466,0,40.846466
3015527,2017-08-24,2,40.846466,0,40.846466
3015528,2017-08-24,2,68.21954,1,68.21954
3015529,2017-08-24,2,76.79785,2,76.79785
3015530,2017-08-24,2,40.846466,0,40.846466
3015531,2017-08-24,2,40.846466,0,40.846466
3015532,2017-08-24,2,738.3369,11,738.3369
3015533,2017-08-24,2,40.846466,0,40.846466
3015534,2017-08-24,2,40.846466,0,40.846466
3015535,2017-08-24,2,40.846466,0,40.846466
3015536,2017-08-24,2,40.846466,0,40.846466
3015537,2017-08-24,2,226.33836,3,226.33836
3015538,2017-08-24,2,40.846466,0,40.846466
3015539,2017-08-24,2,40.846466,0,40.846466
3015540,2017-08-24,20,26.614717,0,26.614717
3015541,2017-08-24,20,26.614717,0,26.614717
3015542,2017-08-24,20,62.472855,1,62.472855
3015543,2017-08-24,20,772.18994,20,772.18994
3015544,2017-08-24,20,26.614717,0,26.614717
3015545,2017-08-24,20,141.74474,3,141.74474
3015546,2017-08-24,20,26.614717,0,26.614717
3015547,2017-08-24,20,1384.9838,25,1384.9838
3015548,2017-08-24,20,469.58524,8,469.58524
3015549,2017-08-24,20,529.7202,9,529.7202
3015550,2017-08-24,20,62.472855,1,62.472855
3015551,2017-08-24,20,26.614717,0,26.614717
3015552,2017-08-24,20,3707.2915,59,3707.2915
3015553,2017-08-24,20,26.614717,0,26.614717
3015554,2017-08-24,20,62.472855,1,62.472855
3015555,2017-08-24,20,57.480736,2,57.480736
3015556,2017-08-24,20,26.614717,0,26.614717
3015557,2017-08-24,20,26.614717,0,26.614717
3015558,2017-08-24,20,469.58524,8,469.58524
3015559,2017-08-24,20,26.614717,0,26.614717
3015560,2017-08-24,20,26.614717,0,26.614717
3015561,2017-08-24,20,62.472855,1,62.472855
3015562,2017-08-24,20,62.472855,1,62.472855
3015563,2017-08-24,20,26.614717,0,26.614717
3015564,2017-08-24,20,1384.9838,25,1384.9838
3015565,2017-08-24,20,549.418,13,549.418
3015566,2017-08-24,20,26.614717,0,26.614717
3015567,2017-08-24,20,26.614717,0,26.614717
3015568,2017-08-24,20,26.614717,0,26.614717
3015569,2017-08-24,20,26.614717,0,26.614717
3015570,2017-08-24,20,62.472855,1,62.472855
3015571,2017-08-24,20,282.00394,5,282.00394
3015572,2017-08-24,20,26.614717,0,26.614717
3015573,2017-08-24,21,42.4759,0,42.4759
3015574,2017-08-24,21,42.4759,0,42.4759
3015575,2017-08-24,21,42.4759,0,42.4759
3015576,2017-08-24,21,1147.5863,24,1147.5863
3015577,2017-08-24,21,42.4759,0,42.4759
3015578,2017-08-24,21,161.34691,3,161.34691
3015579,2017-08-24,21,42.4759,0,42.4759
3015580,2017-08-24,21,996.32526,23,996.32526
3015581,2017-08-24,21,221.43488,4,221.43488
3015582,2017-08-24,21,511.9261,10,511.9261
3015583,2017-08-24,21,76.368675,1,76.368675
3015584,2017-08-24,21,42.4759,0,42.4759
3015585,2017-08-24,21,3012.4438,52,3012.4438
3015586,2017-08-24,21,42.4759,0,42.4759
3015587,2017-08-24,21,42.4759,0,42.4759
3015588,2017-08-24,21,76.368675,1,76.368675
3015589,2017-08-24,21,77.08299,2,77.08299
3015590,2017-08-24,21,42.4759,0,42.4759
3015591,2017-08-24,21,474.6777,11,474.6777
3015592,2017-08-24,21,42.4759,0,42.4759
3015593,2017-08-24,21,42.4759,0,42.4759
3015594,2017-08-24,21,42.4759,0,42.4759
3015595,2017-08-24,21,161.34691,3,161.34691
3015596,2017-08-24,21,42.4759,0,42.4759
3015597,2017-08-24,21,508.45367,17,508.45367
3015598,2017-08-24,21,474.6777,11,474.6777
3015599,2017-08-24,21,42.4759,0,42.4759
3015600,2017-08-24,21,42.4759,0,42.4759
3015601,2017-08-24,21,42.4759,0,42.4759
3015602,2017-08-24,21,42.4759,0,42.4759
3015603,2017-08-24,21,77.08299,2,77.08299
3015604,2017-08-24,21,42.4759,0,42.4759
3015605,2017-08-24,21,42.4759,0,42.4759
3015606,2017-08-24,22,15.695222,0,15.695222
3015607,2017-08-24,22,15.695222,0,15.695222
3015608,2017-08-24,22,15.695222,0,15.695222
3015609,2017-08-24,22,617.8528,22,617.8528
3015610,2017-08-24,22,15.695222,0,15.695222
3015611,2017-08-24,22,-18.929438,2,-18.929438
3015612,2017-08-24,22,15.695222,0,15.695222
3015613,2017-08-24,22,366.24905,16,366.24905
3015614,2017-08-24,22,131.34221,5,131.34221
3015615,2017-08-24,22,158.49644,7,158.49644
3015616,2017-08-24,22,14.730316,1,14.730316
3015617,2017-08-24,22,15.695222,0,15.695222
3015618,2017-08-24,22,2475.0798,58,2475.0798
3015619,2017-08-24,22,15.695222,0,15.695222
3015620,2017-08-24,22,15.695222,0,15.695222
3015621,2017-08-24,22,15.695222,0,15.695222
3015622,2017-08-24,22,14.730316,1,14.730316
3015623,2017-08-24,22,15.695222,0,15.695222
3015624,2017-08-24,22,247.55783,8,247.55783
3015625,2017-08-24,22,15.695222,0,15.695222
3015626,2017-08-24,22,15.695222,0,15.695222
3015627,2017-08-24,22,15.695222,0,15.695222
3015628,2017-08-24,22,14.730316,1,14.730316
3015629,2017-08-24,22,15.695222,0,15.695222
3015630,2017-08-24,22,319.57266,13,319.57266
3015631,2017-08-24,22,193.51764,6,193.51764
3015632,2017-08-24,22,15.695222,0,15.695222
3015633,2017-08-24,22,15.695222,0,15.695222
3015634,2017-08-24,22,15.695222,0,15.695222
3015635,2017-08-24,22,15.695222,0,15.695222
3015636,2017-08-24,22,-18.929438,2,-18.929438
3015637,2017-08-24,22,-18.929438,2,-18.929438
3015638,2017-08-24,22,15.695222,0,15.695222
3015639,2017-08-24,23,45.383884,0,45.383884
3015640,2017-08-24,23,45.383884,0,45.383884
3015641,2017-08-24,23,45.383884,0,45.383884
3015642,2017-08-24,23,1772.7811,27,1772.7811
3015643,2017-08-24,23,45.383884,0,45.383884
3015644,2017-08-24,23,436.41757,9,436.41757
3015645,2017-08-24,23,45.383884,0,45.383884
3015646,2017-08-24,23,379.5916,8,379.5916
3015647,2017-08-24,23,379.5916,8,379.5916
3015648,2017-08-24,23,285.011,7,285.011
3015649,2017-08-24,23,45.383884,0,45.383884
3015650,2017-08-24,23,45.383884,0,45.383884
3015651,2017-08-24,23,2059.568,40,2059.568
3015652,2017-08-24,23,45.383884,0,45.383884
3015653,2017-08-24,23,45.383884,0,45.383884
3015654,2017-08-24,23,45.383884,0,45.383884
3015655,2017-08-24,23,38.70061,1,38.70061
3015656,2017-08-24,23,45.383884,0,45.383884
3015657,2017-08-24,23,130.93071,4,130.93071
3015658,2017-08-24,23,45.383884,0,45.383884
3015659,2017-08-24,23,45.383884,0,45.383884
3015660,2017-08-24,23,4.3817215,2,4.3817215
3015661,2017-08-24,23,38.70061,1,38.70061
3015662,2017-08-24,23,45.383884,0,45.383884
3015663,2017-08-24,23,45.383884,0,45.383884
3015664,2017-08-24,23,379.5916,8,379.5916
3015665,2017-08-24,23,45.383884,0,45.383884
3015666,2017-08-24,23,45.383884,0,45.383884
3015667,2017-08-24,23,45.383884,0,45.383884
3015668,2017-08-24,23,45.383884,0,45.383884
3015669,2017-08-24,23,88.6456,3,88.6456
3015670,2017-08-24,23,45.383884,0,45.383884
3015671,2017-08-24,23,38.70061,1,38.70061
3015672,2017-08-24,24,93.83209,0,93.83209
3015673,2017-08-24,24,93.83209,0,93.83209
3015674,2017-08-24,24,93.83209,0,93.83209
3015675,2017-08-24,24,3065.9924,31,3065.9924
3015676,2017-08-24,24,93.83209,0,93.83209
3015677,2017-08-24,24,1075.8346,12,1075.8346
3015678,2017-08-24,24,93.83209,0,93.83209
3015679,2017-08-24,24,1075.8346,12,1075.8346
3015680,2017-08-24,24,1228.9841,14,1228.9841
3015681,2017-08-24,24,1178.4347,9,1178.4347
3015682,2017-08-24,24,93.83209,0,93.83209
3015683,2017-08-24,24,93.83209,0,93.83209
3015684,2017-08-24,24,3212.5837,45,3212.5837
3015685,2017-08-24,24,93.83209,0,93.83209
3015686,2017-08-24,24,93.83209,0,93.83209
3015687,2017-08-24,24,157.33212,1,157.33212
3015688,2017-08-24,24,319.40796,3,319.40796
3015689,2017-08-24,24,93.83209,0,93.83209
3015690,2017-08-24,24,590.0175,5,590.0175
3015691,2017-08-24,24,93.83209,0,93.83209
3015692,2017-08-24,24,93.83209,0,93.83209
3015693,2017-08-24,24,93.83209,0,93.83209
3015694,2017-08-24,24,319.40796,3,319.40796
3015695,2017-08-24,24,93.83209,0,93.83209
3015696,2017-08-24,24,93.83209,0,93.83209
3015697,2017-08-24,24,1121.6095,8,1121.6095
3015698,2017-08-24,24,93.83209,0,93.83209
3015699,2017-08-24,24,93.83209,0,93.83209
3015700,2017-08-24,24,93.83209,0,93.83209
3015701,2017-08-24,24,93.83209,0,93.83209
3015702,2017-08-24,24,157.33212,1,157.33212
3015703,2017-08-24,24,93.83209,0,93.83209
3015704,2017-08-24,24,157.33212,1,157.33212
3015705,2017-08-24,25,40.287678,0,40.287678
3015706,2017-08-24,25,40.287678,0,40.287678
3015707,2017-08-24,25,24.260288,1,24.260288
3015708,2017-08-24,25,668.60394,22,668.60394
3015709,2017-08-24,25,40.287678,0,40.287678
3015710,2017-08-24,25,482.91232,11,482.91232
3015711,2017-08-24,25,40.287678,0,40.287678
3015712,2017-08-24,25,309.75085,7,309.75085
3015713,2017-08-24,25,480.5157,12,480.5157
3015714,2017-08-24,25,413.3107,8,413.3107
3015715,2017-08-24,25,40.287678,0,40.287678
3015716,2017-08-24,25,40.287678,0,40.287678
3015717,2017-08-24,25,2151.5425,32,2151.5425
3015718,2017-08-24,25,40.287678,0,40.287678
3015719,2017-08-24,25,40.287678,0,40.287678
3015720,2017-08-24,25,40.287678,0,40.287678
3015721,2017-08-24,25,-12.646655,2,-12.646655
3015722,2017-08-24,25,40.287678,0,40.287678
3015723,2017-08-24,25,24.260288,1,24.260288
3015724,2017-08-24,25,40.287678,0,40.287678
3015725,2017-08-24,25,40.287678,0,40.287678
3015726,2017-08-24,25,40.287678,0,40.287678
3015727,2017-08-24,25,-12.646655,2,-12.646655
3015728,2017-08-24,25,40.287678,0,40.287678
3015729,2017-08-24,25,40.287678,0,40.287678
3015730,2017-08-24,25,71.61722,3,71.61722
3015731,2017-08-24,25,40.287678,0,40.287678
3015732,2017-08-24,25,40.287678,0,40.287678
3015733,2017-08-24,25,40.287678,0,40.287678
3015734,2017-08-24,25,40.287678,0,40.287678
3015735,2017-08-24,25,24.260288,1,24.260288
3015736,2017-08-24,25,40.287678,0,40.287678
3015737,2017-08-24,25,40.287678,0,40.287678
3015738,2017-08-24,26,26.089098,0,26.089098
3015739,2017-08-24,26,26.089098,0,26.089098
3015740,2017-08-24,26,-7.238033,1,-7.238033
3015741,2017-08-24,26,499.96396,19,499.96396
3015742,2017-08-24,26,26.089098,0,26.089098
3015743,2017-08-24,26,58.31353,5,58.31353
3015744,2017-08-24,26,26.089098,0,26.089098
3015745,2017-08-24,26,140.36415,7,140.36415
3015746,2017-08-24,26,9.586546,4,9.586546
3015747,2017-08-24,26,-7.238033,1,-7.238033
3015748,2017-08-24,26,26.089098,0,26.089098
3015749,2017-08-24,26,26.089098,0,26.089098
3015750,2017-08-24,26,1828.8981,32,1828.8981
3015751,2017-08-24,26,26.089098,0,26.089098
3015752,2017-08-24,26,26.089098,0,26.089098
3015753,2017-08-24,26,26.089098,0,26.089098
3015754,2017-08-24,26,26.089098,0,26.089098
3015755,2017-08-24,26,26.089098,0,26.089098
3015756,2017-08-24,26,-107.40387,2,-107.40387
3015757,2017-08-24,26,26.089098,0,26.089098
3015758,2017-08-24,26,26.089098,0,26.089098
3015759,2017-08-24,26,26.089098,0,26.089098
3015760,2017-08-24,26,-69.8699,3,-69.8699
3015761,2017-08-24,26,26.089098,0,26.089098
3015762,2017-08-24,26,26.089098,0,26.089098
3015763,2017-08-24,26,9.586546,4,9.586546
3015764,2017-08-24,26,26.089098,0,26.089098
3015765,2017-08-24,26,26.089098,0,26.089098
3015766,2017-08-24,26,26.089098,0,26.089098
3015767,2017-08-24,26,26.089098,0,26.089098
3015768,2017-08-24,26,-107.40387,2,-107.40387
3015769,2017-08-24,26,26.089098,0,26.089098
3015770,2017-08-24,26,26.089098,0,26.089098
3015771,2017-08-24,27,66.6747,0,66.6747
3015772,2017-08-24,27,66.6747,0,66.6747
3015773,2017-08-24,27,92.98495,1,92.98495
3015774,2017-08-24,27,2338.5725,30,2338.5725
3015775,2017-08-24,27,66.6747,0,66.6747
3015776,2017-08-24,27,749.8848,12,749.8848
3015777,2017-08-24,27,66.6747,0,66.6747
3015778,2017-08-24,27,776.896,10,776.896
3015779,2017-08-24,27,799.95715,14,799.95715
3015780,2017-08-24,27,511.16904,7,511.16904
3015781,2017-08-24,27,66.6747,0,66.6747
3015782,2017-08-24,27,66.6747,0,66.6747
3015783,2017-08-24,27,3059.475,52,3059.475
3015784,2017-08-24,27,66.6747,0,66.6747
3015785,2017-08-24,27,66.6747,0,66.6747
3015786,2017-08-24,27,66.6747,0,66.6747
3015787,2017-08-24,27,83.782196,2,83.782196
3015788,2017-08-24,27,66.6747,0,66.6747
3015789,2017-08-24,27,407.2057,6,407.2057
3015790,2017-08-24,27,66.6747,0,66.6747
3015791,2017-08-24,27,66.6747,0,66.6747
3015792,2017-08-24,27,66.6747,0,66.6747
3015793,2017-08-24,27,168.04608,3,168.04608
3015794,2017-08-24,27,66.6747,0,66.6747
3015795,2017-08-24,27,66.6747,0,66.6747
3015796,2017-08-24,27,325.72324,5,325.72324
3015797,2017-08-24,27,66.6747,0,66.6747
3015798,2017-08-24,27,66.6747,0,66.6747
3015799,2017-08-24,27,66.6747,0,66.6747
3015800,2017-08-24,27,66.6747,0,66.6747
3015801,2017-08-24,27,92.98495,1,92.98495
3015802,2017-08-24,27,66.6747,0,66.6747
3015803,2017-08-24,27,92.98495,1,92.98495
3015804,2017-08-24,28,55.860226,0,55.860226
3015805,2017-08-24,28,55.860226,0,55.860226
3015806,2017-08-24,28,55.860226,0,55.860226
3015807,2017-08-24,28,2424.9167,29,2424.9167
3015808,2017-08-24,28,55.860226,0,55.860226
3015809,2017-08-24,28,149.53421,3,149.53421
3015810,2017-08-24,28,55.860226,0,55.860226
3015811,2017-08-24,28,1011.8123,22,1011.8123
3015812,2017-08-24,28,661.5021,9,661.5021
3015813,2017-08-24,28,429.21277,7,429.21277
3015814,2017-08-24,28,82.170494,1,82.170494
3015815,2017-08-24,28,55.860226,0,55.860226
3015816,2017-08-24,28,3303.7126,58,3303.7126
3015817,2017-08-24,28,55.860226,0,55.860226
3015818,2017-08-24,28,55.860226,0,55.860226
3015819,2017-08-24,28,82.170494,1,82.170494
3015820,2017-08-24,28,82.170494,1,82.170494
3015821,2017-08-24,28,55.860226,0,55.860226
3015822,2017-08-24,28,560.4679,8,560.4679
3015823,2017-08-24,28,55.860226,0,55.860226
3015824,2017-08-24,28,55.860226,0,55.860226
3015825,2017-08-24,28,55.860226,0,55.860226
3015826,2017-08-24,28,65.27025,2,65.27025
3015827,2017-08-24,28,55.860226,0,55.860226
3015828,2017-08-24,28,1202.329,23,1202.329
3015829,2017-08-24,28,560.4679,8,560.4679
3015830,2017-08-24,28,55.860226,0,55.860226
3015831,2017-08-24,28,55.860226,0,55.860226
3015832,2017-08-24,28,55.860226,0,55.860226
3015833,2017-08-24,28,55.860226,0,55.860226
3015834,2017-08-24,28,82.170494,1,82.170494
3015835,2017-08-24,28,55.860226,0,55.860226
3015836,2017-08-24,28,55.860226,0,55.860226
3015837,2017-08-24,29,11.427033,0,11.427033
3015838,2017-08-24,29,11.427033,0,11.427033
3015839,2017-08-24,29,11.427033,0,11.427033
3015840,2017-08-24,29,1558.6852,26,1558.6852
3015841,2017-08-24,29,11.427033,0,11.427033
3015842,2017-08-24,29,112.45143,3,112.45143
3015843,2017-08-24,29,11.427033,0,11.427033
3015844,2017-08-24,29,1060.1788,24,1060.1788
3015845,2017-08-24,29,370.7255,8,370.7255
3015846,2017-08-24,29,266.63153,7,266.63153
3015847,2017-08-24,29,38.256348,1,38.256348
3015848,2017-08-24,29,11.427033,0,11.427033
3015849,2017-08-24,29,3076.9878,62,3076.9878
3015850,2017-08-24,29,11.427033,0,11.427033
3015851,2017-08-24,29,11.427033,0,11.427033
3015852,2017-08-24,29,23.586248,2,23.586248
3015853,2017-08-24,29,11.427033,0,11.427033
3015854,2017-08-24,29,11.427033,0,11.427033
3015855,2017-08-24,29,452.35046,10,452.35046
3015856,2017-08-24,29,11.427033,0,11.427033
3015857,2017-08-24,29,11.427033,0,11.427033
3015858,2017-08-24,29,11.427033,0,11.427033
3015859,2017-08-24,29,112.45143,3,112.45143
3015860,2017-08-24,29,11.427033,0,11.427033
3015861,2017-08-24,29,662.9661,21,662.9661
3015862,2017-08-24,29,452.35046,10,452.35046
3015863,2017-08-24,29,11.427033,0,11.427033
3015864,2017-08-24,29,11.427033,0,11.427033
3015865,2017-08-24,29,38.256348,1,38.256348
3015866,2017-08-24,29,11.427033,0,11.427033
3015867,2017-08-24,29,38.256348,1,38.256348
3015868,2017-08-24,29,11.427033,0,11.427033
3015869,2017-08-24,29,11.427033,0,11.427033
3015870,2017-08-24,3,120.32732,0,120.32732
3015871,2017-08-24,3,120.32732,0,120.32732
3015872,2017-08-24,3,287.2805,1,287.2805
3015873,2017-08-24,3,6050.494,33,6050.494
3015874,2017-08-24,3,120.32732,0,120.32732
3015875,2017-08-24,3,1888.4379,10,1888.4379
3015876,2017-08-24,3,120.32732,0,120.32732
3015877,2017-08-24,3,1702.8795,13,1702.8795
3015878,2017-08-24,3,2036.3766,14,2036.3766
3015879,2017-08-24,3,1888.4379,10,1888.4379
3015880,2017-08-24,3,120.32732,0,120.32732
3015881,2017-08-24,3,120.32732,0,120.32732
3015882,2017-08-24,3,6205.065,64,6205.065
3015883,2017-08-24,3,120.32732,0,120.32732
3015884,2017-08-24,3,120.32732,0,120.32732
3015885,2017-08-24,3,120.32732,0,120.32732
3015886,2017-08-24,3,579.7546,3,579.7546
3015887,2017-08-24,3,120.32732,0,120.32732
3015888,2017-08-24,3,1676.9287,9,1676.9287
3015889,2017-08-24,3,120.32732,0,120.32732
3015890,2017-08-24,3,120.32732,0,120.32732
3015891,2017-08-24,3,358.02295,2,358.02295
3015892,2017-08-24,3,884.2958,4,884.2958
3015893,2017-08-24,3,120.32732,0,120.32732
3015894,2017-08-24,3,120.32732,0,120.32732
3015895,2017-08-24,3,2131.3394,15,2131.3394
3015896,2017-08-24,3,120.32732,0,120.32732
3015897,2017-08-24,3,120.32732,0,120.32732
3015898,2017-08-24,3,120.32732,0,120.32732
3015899,2017-08-24,3,120.32732,0,120.32732
3015900,2017-08-24,3,579.7546,3,579.7546
3015901,2017-08-24,3,120.32732,0,120.32732
3015902,2017-08-24,3,287.2805,1,287.2805
3015903,2017-08-24,30,-7.212418,0,-7.212418
3015904,2017-08-24,30,-7.212418,0,-7.212418
3015905,2017-08-24,30,-7.212418,0,-7.212418
3015906,2017-08-24,30,577.27545,22,577.27545
3015907,2017-08-24,30,-7.212418,0,-7.212418
3015908,2017-08-24,30,72.21352,3,72.21352
3015909,2017-08-24,30,-7.212418,0,-7.212418
3015910,2017-08-24,30,232.54959,13,232.54959
3015911,2017-08-24,30,151.25426,7,151.25426
3015912,2017-08-24,30,72.21352,3,72.21352
3015913,2017-08-24,30,22.186024,1,22.186024
3015914,2017-08-24,30,-7.212418,0,-7.212418
3015915,2017-08-24,30,2011.395,43,2011.395
3015916,2017-08-24,30,-7.212418,0,-7.212418
3015917,2017-08-24,30,-7.212418,0,-7.212418
3015918,2017-08-24,30,22.186024,1,22.186024
3015919,2017-08-24,30,-7.212418,0,-7.212418
3015920,2017-08-24,30,-7.212418,0,-7.212418
3015921,2017-08-24,30,131.8132,6,131.8132
3015922,2017-08-24,30,-7.212418,0,-7.212418
3015923,2017-08-24,30,-7.212418,0,-7.212418
3015924,2017-08-24,30,-7.212418,0,-7.212418
3015925,2017-08-24,30,-7.212418,0,-7.212418
3015926,2017-08-24,30,-7.212418,0,-7.212418
3015927,2017-08-24,30,418.92523,19,418.92523
3015928,2017-08-24,30,103.03807,5,103.03807
3015929,2017-08-24,30,-7.212418,0,-7.212418
3015930,2017-08-24,30,-7.212418,0,-7.212418
3015931,2017-08-24,30,-7.212418,0,-7.212418
3015932,2017-08-24,30,-7.212418,0,-7.212418
3015933,2017-08-24,30,22.186024,1,22.186024
3015934,2017-08-24,30,-7.212418,0,-7.212418
3015935,2017-08-24,30,-7.212418,0,-7.212418
3015936,2017-08-24,31,52.830265,0,52.830265
3015937,2017-08-24,31,52.830265,0,52.830265
3015938,2017-08-24,31,52.830265,0,52.830265
3015939,2017-08-24,31,1394.2217,24,1394.2217
3015940,2017-08-24,31,52.830265,0,52.830265
3015941,2017-08-24,31,236.55153,3,236.55153
3015942,2017-08-24,31,52.830265,0,52.830265
3015943,2017-08-24,31,930.4781,22,930.4781
3015944,2017-08-24,31,299.82385,5,299.82385
3015945,2017-08-24,31,367.02023,7,367.02023
3015946,2017-08-24,31,98.767456,1,98.767456
3015947,2017-08-24,31,52.830265,0,52.830265
3015948,2017-08-24,31,3371.089,62,3371.089
3015949,2017-08-24,31,52.830265,0,52.830265
3015950,2017-08-24,31,52.830265,0,52.830265
3015951,2017-08-24,31,98.767456,1,98.767456
3015952,2017-08-24,31,98.767456,1,98.767456
3015953,2017-08-24,31,52.830265,0,52.830265
3015954,2017-08-24,31,538.2944,13,538.2944
3015955,2017-08-24,31,52.830265,0,52.830265
3015956,2017-08-24,31,52.830265,0,52.830265
3015957,2017-08-24,31,52.830265,0,52.830265
3015958,2017-08-24,31,149.73598,2,149.73598
3015959,2017-08-24,31,52.830265,0,52.830265
3015960,2017-08-24,31,1255.405,23,1255.405
3015961,2017-08-24,31,531.6133,11,531.6133
3015962,2017-08-24,31,52.830265,0,52.830265
3015963,2017-08-24,31,52.830265,0,52.830265
3015964,2017-08-24,31,52.830265,0,52.830265
3015965,2017-08-24,31,52.830265,0,52.830265
3015966,2017-08-24,31,98.767456,1,98.767456
3015967,2017-08-24,31,52.830265,0,52.830265
3015968,2017-08-24,31,52.830265,0,52.830265
3015969,2017-08-24,32,-1.6857055,0,-1.6857055
3015970,2017-08-24,32,-1.6857055,0,-1.6857055
3015971,2017-08-24,32,-1.6857055,0,-1.6857055
3015972,2017-08-24,32,571.3918,22,571.3918
3015973,2017-08-24,32,-1.6857055,0,-1.6857055
3015974,2017-08-24,32,-59.74536,2,-59.74536
3015975,2017-08-24,32,-1.6857055,0,-1.6857055
3015976,2017-08-24,32,226.6664,13,226.6664
3015977,2017-08-24,32,-59.74536,2,-59.74536
3015978,2017-08-24,32,-18.621927,1,-18.621927
3015979,2017-08-24,32,-18.621927,1,-18.621927
3015980,2017-08-24,32,-1.6857055,0,-1.6857055
3015981,2017-08-24,32,2129.6643,48,2129.6643
3015982,2017-08-24,32,-1.6857055,0,-1.6857055
3015983,2017-08-24,32,-1.6857055,0,-1.6857055
3015984,2017-08-24,32,-1.6857055,0,-1.6857055
3015985,2017-08-24,32,-1.6857055,0,-1.6857055
3015986,2017-08-24,32,-1.6857055,0,-1.6857055
3015987,2017-08-24,32,37.031754,4,37.031754
3015988,2017-08-24,32,-1.6857055,0,-1.6857055
3015989,2017-08-24,32,-1.6857055,0,-1.6857055
3015990,2017-08-24,32,-1.6857055,0,-1.6857055
3015991,2017-08-24,32,-1.6857055,0,-1.6857055
3015992,2017-08-24,32,-1.6857055,0,-1.6857055
3015993,2017-08-24,32,374.36673,18,374.36673
3015994,2017-08-24,32,57.34478,6,57.34478
3015995,2017-08-24,32,-1.6857055,0,-1.6857055
3015996,2017-08-24,32,-1.6857055,0,-1.6857055
3015997,2017-08-24,32,-1.6857055,0,-1.6857055
3015998,2017-08-24,32,-1.6857055,0,-1.6857055
3015999,2017-08-24,32,-18.621927,1,-18.621927
3016000,2017-08-24,32,-1.6857055,0,-1.6857055
3016001,2017-08-24,32,-1.6857055,0,-1.6857055
3016002,2017-08-24,33,29.317095,0,29.317095
3016003,2017-08-24,33,29.317095,0,29.317095
3016004,2017-08-24,33,29.317095,0,29.317095
3016005,2017-08-24,33,643.0798,20,643.0798
3016006,2017-08-24,33,29.317095,0,29.317095
3016007,2017-08-24,33,118.57756,3,118.57756
3016008,2017-08-24,33,29.317095,0,29.317095
3016009,2017-08-24,33,500.4428,16,500.4428
3016010,2017-08-24,33,118.57756,3,118.57756
3016011,2017-08-24,33,192.1559,4,192.1559
3016012,2017-08-24,33,49.518238,1,49.518238
3016013,2017-08-24,33,29.317095,0,29.317095
3016014,2017-08-24,33,2633.904,51,2633.904
3016015,2017-08-24,33,29.317095,0,29.317095
3016016,2017-08-24,33,29.317095,0,29.317095
3016017,2017-08-24,33,29.317095,0,29.317095
3016018,2017-08-24,33,29.317095,0,29.317095
3016019,2017-08-24,33,29.317095,0,29.317095
3016020,2017-08-24,33,252.16232,7,252.16232
3016021,2017-08-24,33,29.317095,0,29.317095
3016022,2017-08-24,33,29.317095,0,29.317095
3016023,2017-08-24,33,29.317095,0,29.317095
3016024,2017-08-24,33,29.317095,0,29.317095
3016025,2017-08-24,33,29.317095,0,29.317095
3016026,2017-08-24,33,768.763,22,768.763
3016027,2017-08-24,33,416.39902,12,416.39902
3016028,2017-08-24,33,29.317095,0,29.317095
3016029,2017-08-24,33,29.317095,0,29.317095
3016030,2017-08-24,33,29.317095,0,29.317095
3016031,2017-08-24,33,29.317095,0,29.317095
3016032,2017-08-24,33,49.518238,1,49.518238
3016033,2017-08-24,33,29.317095,0,29.317095
3016034,2017-08-24,33,29.317095,0,29.317095
3016035,2017-08-24,34,20.253155,0,20.253155
3016036,2017-08-24,34,20.253155,0,20.253155
3016037,2017-08-24,34,20.253155,0,20.253155
3016038,2017-08-24,34,797.2873,21,797.2873
3016039,2017-08-24,34,20.253155,0,20.253155
3016040,2017-08-24,34,156.66708,3,156.66708
3016041,2017-08-24,34,20.253155,0,20.253155
3016042,2017-08-24,34,903.54315,22,903.54315
3016043,2017-08-24,34,238.22017,5,238.22017
3016044,2017-08-24,34,238.22017,5,238.22017
3016045,2017-08-24,34,55.68216,1,55.68216
3016046,2017-08-24,34,20.253155,0,20.253155
3016047,2017-08-24,34,2935.4863,60,2935.4863
3016048,2017-08-24,34,20.253155,0,20.253155
3016049,2017-08-24,34,20.253155,0,20.253155
3016050,2017-08-24,34,20.253155,0,20.253155
3016051,2017-08-24,34,61.78935,2,61.78935
3016052,2017-08-24,34,20.253155,0,20.253155
3016053,2017-08-24,34,238.22017,5,238.22017
3016054,2017-08-24,34,20.253155,0,20.253155
3016055,2017-08-24,34,20.253155,0,20.253155
3016056,2017-08-24,34,20.253155,0,20.253155
3016057,2017-08-24,34,156.66708,3,156.66708
3016058,2017-08-24,34,20.253155,0,20.253155
3016059,2017-08-24,34,903.54315,22,903.54315
3016060,2017-08-24,34,520.4533,13,520.4533
3016061,2017-08-24,34,20.253155,0,20.253155
3016062,2017-08-24,34,20.253155,0,20.253155
3016063,2017-08-24,34,55.68216,1,55.68216
3016064,2017-08-24,34,20.253155,0,20.253155
3016065,2017-08-24,34,20.253155,0,20.253155
3016066,2017-08-24,34,20.253155,0,20.253155
3016067,2017-08-24,34,20.253155,0,20.253155
3016068,2017-08-24,35,13.417904,0,13.417904
3016069,2017-08-24,35,13.417904,0,13.417904
3016070,2017-08-24,35,13.417904,0,13.417904
3016071,2017-08-24,35,524.0567,21,524.0567
